id	total_listens
Zvcu0WYWVNxuUqZZ	3161
Zw3wuV2iohaJKKFX	3952
ZwH79vuG2oserzc4	975
ZwuSaBkbDgnUu5Rw	2982
ZyxB4pFxGdGMoBQ2	1337
ZzVzT19g8bLDuQX4	7821
a0Ocr6MeNnVhBR1y	110
a0cmbjjBWrf847tZ	2673
a0qzcAKDGHbkL991	7276
a0sdwxIrOejCr2LA	2450
a3jE1T4CmqP4ZTf6	5090
a3twwTmvU21ftPcD	23143
a3yLMxFv65RrAOPl	12729
a4tEo6PuwhPU7YTs	3688
a59KCiWbgXwk7AY7	20597
a5OczTk7N77LtLPB	1099
a6Ldr8JuWibhQdcZ	213
aA4XDBKkg9IQ8w50	3953
aB6trI9oLGRFIxIp	390
aBduPRB3pHotIWsM	7031
aC6Ayj7JjDNa6oIg	836
aDPVc0tZExJbTX7h	2158
aDmkVm3tw77b5Skv	3252
aGGEjhjbsgZ2Q5fD	3677
aGenGqyAioKQzm71	20756
aHMdjdbj5w82uMHU	5928
aHlbJEvldwtyzLqz	5620
aIHkRpvDISfojoSC	786
aIPOME26bSSMESKZ	8217
aIVMJbPtTno42PpP	1544
aIoW8AqUp4V8oqLi	4074
aJc2iUAYrCaf0GQE	5302
aJkXYdcQJhS7Lacy	5319
aKqWxytp7gAIpgws	749
aLVTPirVnjKJffV1	1082
aLbPR5hDoabY2fOj	2276
aLeiDS7Y2Tkqrvvd	6858
aNZBvg6HK506YMMC	1612
aOyqV5G3fiHFdr62	133
aPI5DLNVHtXLLZlO	1070
aPIHQ5FrkcywhYs6	423
aPelENX8G49Gj6oj	3603
aQWoxvBsHigMW7Xf	3908
aQXggFPoMfftph16	5898
aRgCqi8DP1hZ9SHY	10886
aS1H3lmbYp2EfnbA	818
aSk7qb8ig31liJIy	11179
aTfX7lU02rONUf1A	4714
aTsbpksug9vaBIMA	2145
aUeTyLDIpE8XdDK9	540
aW3givmbLaQpko2G	8207
aWo7XCdm2fXQg0pu	4959
aX0UYSKe6NkamxVU	3225
aXp4lZRYZx0XkTF3	3474
aYfhVF6MlwbLPm0i	5415
aZHU5THwIvAg6JvH	540
aaX2aM1B0z0l4qnJ	877
aava9gRPcQ7mO6A3	7473
acJ2RhVLL29Ccfjz	599
acRcYe7lAKDHr5ca	8082
acXQK7PHbHaPNdSK	1258
ad2riicIAu4VTyXZ	14956
adSTXeHaGq9IJonk	1157
aetAq0HPCsGVqJ7G	242
aevjS8MPVvItcpoS	18995
afQkveKah3WqcYAt	1090
afmSDk2caOd8CCfx	1204
ahLNFBTNw4IljKbb	13322
aj0xceMGXSgd04G4	694
ajY2DyuWBZwq1ljE	3827
ajvHWbaGX7Lg0HMf	6618
akpfejkAf7W9l0eO	5268
apX5C2ITLnYHUBnI	1329
aqk9E3NGwkOohKr4	445
asZii8rTG205A2YU	2102
assJZR0Et3CPmcQy	4417
at8RA9hndRumOFQD	2354
atOPJOcBxoTaNZAK	42059
aui0FvvvRh0v0xSG	95
avixVtq7MQdQtnTU	267
awAh4Mi8JoKeMJRB	2177
axXJG6X7O4QMMhCf	21271
ayIFjyaWjGMBxq7K	120
aznIlM22HnFPueza	56379
b0klBEr6fIiJ3MmI	275
b0oX6ylLdDoQJjuH	839
b15nkmpmStC43Yr8	30109
b1XENUBadI4fzRno	7515
b1zLQbwOrB5vKq2c	1127
b2BVaaQmMXdCZWub	965
b2UrwkuWxL038ZVe	886
b2xlM8IKxjMTeHgo	11043
b3xs6QH7fc6QSx4K	65742
b63GU7S8X3ddzOqZ	1175
b7M5Z1YaREArp7eX	4111
b8B0nsmF6osYiBPV	1570
b8FkzRYlHq3Shyb6	1084
b8bHsDeJsSpgG2uL	7259
b9G2PNb7goUk0T0o	1588
bBGtChdIpEaWIAWw	1218
bBquA6LRnsrO0Orj	11779
bD4CTEwNlaRhQ6Lr	3085
bEWLtSSg5rqKZoW4	4070
bGnM1pwwsXFK8i4k	56
bHgc75T9woUNcCoI	7844
bI58LvIAEoNwwapT	587
bIDVY7FbsuHTgV50	2283
bIG2SYouMTZQZiIg	2882
bJAI9SXn8oc4c8gr	1076
bLmTpCdQ2pvzsb6l	4704
bMTjmxX2psrPeSyv	26513
bOJAOb3aqaLyECQ2	4057
bOjQfDIb15jAFGgX	2970
bP05DOdpN4OYo3Qd	4686
bP9ZktHAPThm09Fs	2401
bQmC7sFso6I6U32F	6101
bRszxeOkN2FP9Jhv	7104
bT75PhG3NdF7PZ1W	2557
bTZAQWb0rLzftxrJ	4734
bTcgazquJmGJzp0D	5097
bU9zsndJzZ8fRZ92	156462
bUFaJKTTLcvigHZP	493
bUyESS0Y1RhTzjsM	2036
bV8NArWItH1DecC7	1308
bVZQ4Q8vOBnDgq2u	3899
bYLlLPgDB5A8A5LE	131
bYUSWnRGpxL2GYs1	1974
baDuerXJ7Lx31E2e	1092
bbOa9aqZcNeTMxLM	4296
bcifD0Zt4Q33BlqZ	689
bg1NLY9b6V2YuAXT	2756
bgVO1I8YSftydb0F	1807
bil3xBLdwNlETCIP	1599
bkVxEhKnSLHZ2scD	10096
blC0kW4mYLj4V4u0	3037
blJfTtBbirLvxzXx	2848
bnOxKlH33gGRva6m	15088
bnSRdkiztuMlQtud	1245
bnybuPr7cVtal89u	1982
bqBw1T3nxj3WMqhi	2156
bqY0f2s5Riqotwdu	5968
bqk4aDgA8YXkshM1	2334
bs8B5dtFsAmxv4Ik	3159
bthbpAKNcvAMoxb7	428
btyckunsNsv1Jq4L	6881
bu3fY6X2N1TBDqcj	1519
buFmSypE8o4deuJk	1587
buSQNqR6hX0RXMGC	5141
butR6ck5hkOFug1U	5463
bw5Mrk31wgy8PikG	2318
bxBqTsR2GyEz3GBn	38262
by0aJiTfjSjr43Re	330
bzKC3quTf7xliRmN	581
bzW9r4mOxMRi13Fo	1304
c0HIZf6er9LlYKQY	2400
c0a3SCBOGtahzIlq	9570
c0oTPqvKZKkIyvkx	7579
c1b2E7sUcpwfHLvU	3696
c3fVp7TRuRopCmp7	1701
c3jtqmfCO2VPQ2EO	12801
c45Mh1IMNXWR4tVI	102222
c6cySvz6XIUrbltJ	4493
c6iJvTugRHQsxXCm	1322
c74L3efP1zcd37Gw	8858
c7MBpdUlwywl4pLd	617
c7pfkD60bury9ATZ	8837
c8A4m1cZej6Txtew	5721
c8VUJtGLpwSjTraD	1918
c8tHoCgufhSLCOL0	5304
c9C2ogWDRLUzJ9xE	8693
c9FF8qLm6oAnd80T	371
c9Z0nI6jSzj4JHjQ	6902
cAOxh07g4FhwlmkB	1682
cAbhNxsiZVPwWmck	2959
cAopC443jQQaPAxN	1234
cBbuwK42P6TivY32	1180
cBwnYRZDxXmUbIRq	254
cC2BZKMudvidPFIE	105723
cDf6FcmbzmqAMZXB	131807
cEwPdyyV0HAdGgcm	7008
cGBnG5asya6PPkd6	822
cGLi5tm4WpRJwL8g	6366
cGcnG2Yg0ZvOAQiM	6910
cHTSbjh3LW3dGT0m	258
cHh3Hm3iiuHn7VFc	1583
cHskexca51Qry0Tw	2949
cIkjWegPgHcagCTl	6892
cKAb5VlDVU9ew0qM	1863
cKsCnyDhRltPskzF	420
cL7QZdFzgM35FgKM	1939
cLpRPKxQgZZs45Qp	2529
cMO4dq9xdYcKGMOE	13456
cNaPmhZfszEkIIgR	18896
cNzUdLZAdf7cvzrD	4090
cOiPR0OfSajxdtTf	11229
cP5xGVKo0BK2njzW	2293
cPF4MpSGByMxUK2l	5515
cRI3zxuDf33LGRwn	6101
cSI0CeKGGQPhipfM	2157
cSWWukAV3ISmlIrr	5916
cVYwfz0gxp4WGbz4	2304
cVZd1wCtRYIqRnaV	7514
cVtZB9m3ywEoWBlU	5135
cW6IIwQ70Uef6ZWJ	525
cWFdZdkiO8tGiJUb	782
cXExj5S6sqLV9yaD	3902
cXObHyfRP9zXpzul	416
cYdAm9O41zULoO6Q	7031
cZ0ojw1j8HnfaYVj	3128
cZiZLhWELVsUcNWu	5267
cZq0NEOrY3Ub5Bqc	4616
ccjDYUnDQNkFPasP	2495
cdL50yldr3nCPYxD	7896
cdMbHSevND9popWK	99
cfnCDKI8VbHs2jd9	2507
cjJXzvEF4Wp6O3Nj	3659
cjNWhVdO6mb2H3dX	5567
ckpcIS3A3obl8go8	3384
clRRL05YXjFbiR0o	9505
cmbTAe2ehcx3cPMO	325
cnLuNtwtIxId4eKd	8269
cnrfJ1Ks0r9NMkpK	1021
cpHDfb7hQOVY3Ufs	7779
cqO02dSdiVvPKzx8	2341
ctHdDW4e6qbv3Bpu	2340
culbPWDrAFZ79ftH	2434
cvYVtonyqBG4e2Ui	4414
cviZt5CCr2Nwy0tU	476
cwtOkntn5tcz5MYO	3977
cxQ8ubQsI3P1L41V	2684
cyI6qb7ipUtf4uPv	453
cz9LGmaW0nrNoPl9	702
cz9OsXL3RWDdB4Bz	6495
d1bPxFltzwLJuBYc	5226
d1ygyzzObXCLpSte	16779
d2BMQBwiq3UmPjjU	3309
d2EeEt1LbdTieWMj	453
d3aQlD9eyXSIDM3p	8956
d3qNK3tkDuX6acop	3366
d41rVa4fkK2uBVTh	1661
d4GPdpE9JxqlzhUd	11991
d4g1I4ocppfoBbQj	9052
d4wN9mcXDkSzYrQP	5044
d5e7jIzgjRrYY2e5	5299
d6hSPGsvbBx2mcPR	26539
d8KGvjyvjmbTRtiq	1466
d9gqQrTy6u3fml8j	1230
dAVSHlWNfvQTLyU7	2310
dBALoDIDTetYue8J	9904
dCPZXsR5zuoiqhgQ	933
dDyJBl7FGVK0IaSE	20227
dEyFvw1ulgvGg5R8	14436
dFbTHpZiRO2yfqd5	3352
dG79PeWA0lQCVaHu	2625
dGCMt6Vgl3JKdDtN	12526
dHCsj8wfifAg8BrR	12527
dIbdUy8MNt9UItbs	5018
dK4L2hw63zomOqRL	5341
dKAY5NTPo5hXQE9t	1183
dKgW8TWUQEkrWNxx	5604
dKuAeKggDqmR3ccw	11758
dL08T5Kl2SBzD6E4	1152
dLM9a1tp4jM0ev1w	12445
dLyOVPsfSra2qtzz	4463
dM0xLgekoxu8BB9G	1963
dM4B2QxzhvguhuO3	7324
dM5HLLmari8RFZQi	3047
dMx3TJndcnmQQXD8	6653
dN6dZS8y3P95uzVl	380
dOZLy4CMYHUeZbGT	777
dOxFat7jsRzNFtJD	1511
dPWzzDjrbZZZgqbT	2239
dQ0QKf2O54bRTjxd	75
dQ1IXkmYyX8syMzq	1709
dQUNiihhNbCIbtOF	19320
dRAADFtskK7RKp9N	780
dS8OlnXdTl7atrar	12910
dUbZ24Lt7GpIq3ed	138
dUrkOzllVZcg7EWu	91
dV9QAVnOrwawFhpy	533
dVPFNMZc3quRY93K	8378
dVn4HDJEZzREMX9L	6270
dXQN4nMkkpRA7n3m	10949
dY4ce1ZFHgaxCjWk	7512
daRD4q4rw38NvRiP	7549
db3xz7AhrA4lNbsK	1768
ddMyorB8dcAjYekt	7368
ddgvhCr2BN2875KF	1322
deBXMEPJpKzvqPo8	7609
df24C70bnrdu6vdg	641
df3HHKRCRC6r2ebj	160
dg9pizeCje05oxmj	1470
dgQEu134LgE5MOQc	1782
dgY2wKP0f5gJ0flp	718
dh8SBE7OXzWfE4d2	2314
dhLk6TsovIf5kepd	6340
dhR8am5rFimuCefj	16352
dhxfJ8LHCJOooMpZ	11669
diI0fZDVuz0nkdAy	9442
diJdQUJHfVOl3LVf	4775
djJhZPBrS6E7CurH	1103
djePchaQ78rlH30T	3654
dkHLbU1V1C02wwbW	10036
dkpw4jtaWazjyL49	3921
dmlywJaBrKL3TCzl	5486
dmw7HloKDNqE9028	1686
do5MoXcipigjraj7	3172
dphEsW57D0HnaT8t	7696
dq2AgN5P9I7f9X3z	1766
dqhKBB0F07GFKhpc	13875
drA9gwq7wLwRSHWS	36288
drxtwgq5YSqrvZRi	2641
dshp5ViYSOYckUgi	1078
dst4n8hPwe3bvdPI	3675
dt2RNuGApfbrvuTk	6990
dtbsqQh1eQWAXQva	1953
dtq88OIJaIlDey6g	3506
duEV9EGKfaUbaovu	3214
duZJP3I5NQEoL95B	10708
dvfjEpKVTKFa4ykG	7067
dvmG3tRQeOZYCFxn	3644
dvoBuh4D2rKLvp0R	2024
dw8MlwMx4SR5yQ2i	835
dwtre3PBlQu4B2Nu	1200
dxdm54j7r5qHA7Qb	1770
dy1L3Wkwrmt4Fnkw	2937
dyvSQUjJVyLwWihf	1165
e0xraBYvAOVP3hlY	3006
e1IW0PdbvgPUsanQ	12059
e1SVVzf4xD6DqMiK	10627
e2MxPQ7Kd7SjkE94	580
e2aHTq8MGDbVHgO0	6182
e4Zg3BAKvJ2fdMjJ	1545
e5sIzwVvVIXOlTc0	85
e6Htz13iLInQhiFF	1281
e6Os8czgZksMBWXw	10514
e6lCzjZBYPWIS4Qm	14938
e79Ab2S4QYzDtjuO	630
e8aZpikY0KbgzZ7v	8220
e9Q9R0EmvWwSjAxy	4749
eABMD16TVN5rb4KT	298
eBPJZjVlgcCPV1dg	6984
eC3c6pFCEGTMaguh	1818
eCAbLxHNLxmVW41O	5295
eEvpCRTIM0ch3r2Z	180
eFEY5JiDF3ZLpXBZ	8970
eJHRjfNNmB1Tr70r	756
eKUu8Zb6ulyIzcvT	7325
eKbig5znbxNPytwe	7144
eKhYRMoO4FiFC90d	1194
eKvBpVGoj2oVm501	2012
eL5gISWGrBE7XS19	232
eM8K5aCWgfvVINF7	684
eMT1oMAHd4Koisyx	1040
eMrFC2NIuSMAg0Ma	4725
eOTr4wIS4XSZUOE1	3523
eOZ4XFJRlMCKQIu1	1868
eOyMnpLaNgaDBVgl	9886
eP0XiTCXURbUT9JI	2156
eQYAGY3IPhkLdsK3	1469
eRxWfOoiJqeqkWtU	55811
eSHC1DZX1IzWyXia	15606
eSJHm6PJTmrkPJ7x	1095
eSOq9IOSLSbSXnj4	269
eSnR3fvlNLZVzXbl	333
eTDBKSYjUKEUOjWX	847
eTJ5dZRD9hQ9cS7F	284
eTdpv3gQOReXsnhd	4240
eU30OjpKt9zzV6R6	213
eUMBOqY1UX7I3qYN	2048
eVA537nbfD1aS7xb	2651
eVaVqLmvyuWX85Ll	8474
eXQl3NrY2dai7YEv	2844
eY0DOciiMzN5wwkA	8280
eYMlG7VACze7w1t3	2517
eYoon8emoJkEn8ou	774
eZK0NP90z9y7FyrU	5552
eZRZJrGFC45RYGYU	4622
eaLJpaKwKdAB6A2g	15027
ebHLQwNm1RAGiXB3	958
ecFa2ZTHkfUh48Jt	10767
edgmMLomfpLcyz7D	2453
eeWobtoefMYDwkyt	441
ef0tWEDbpx8cUwAd	1391
efjfTyHzv2NcAFpG	1626
efy1Nu3xWpdrsanl	48525
eggqzHqY78lFBErr	2669
ehQvEsOqMRv9ac72	2834
ej6zealxYAZC7qGc	1915
ekH6L9IN4ziWuKuG	2394
ekgjm3AiJbDjUxb9	1220
ekterbx6XECLc3h6	1460
el2rJOEuanF4ftzD	364
elNJoSw6qP0A52n3	1577
emWzXdKLiZEcq0WE	1859
enJ08LwDwpPMrlGH	378
eoXW1Yr2OFxsY9dP	2700
eonPnBqOTrrDaFrP	2061
epaBkwF7YMz443Ql	5532
eqJ7CvPCxphW3aJK	10673
eqPaqnxGc8mh8UYl	2685
euwQahlpXp9WTF7u	461
ewAqRIdsIb7RgOBG	9096
exDKIBpe6lpzFinN	4111
exlcW8MpWMNCU9Vk	14500
eyJANYgffN1L2zlu	185
ez2dRvG4hdbxv3r0	3964
ezLpawJYbBm1YUwj	167
ezd9XLexeLakyr2H	3509
f1BqycBQ7zBuC7t4	258
f1QmRlaMUbnY0Q0p	1725
f1xT4pTdcUQZLfxm	363
f2Nji2TuE9MywRlr	13033
f3t4VhoW0nqSJKP0	584
f4QtYHlC5CKy06Q3	657
f4eepQQkg2ep1b4K	1776
f4pWAixBow2hEXaq	2731
f64wU7W28YuX1KjA	5623
f6RWdB8GDuhrUamO	4787
f71ObCKTQqdP53oI	8385
f9SiMYXu5OxM9sKw	763
fBAwtFeWndM91k3O	1493
fBUOXhQsDmcooV4k	7637
fBw1Fp565WEmdCz0	2575
fCGDt23ZVRcuKMd7	656
fCKiHFrc8M4w10YU	7592
fD4ICaNwRq5FHP0H	1866
fDVwVCygmJGuNlun	13728
fE0Tp5OYiYNSCgkH	11543
fEKsst5oibKplE41	15357
fEROTOS6JT0lI5g3	2976
fEcHN9r9ndEaCmkL	722
fF1ZHwJj0fHNLvqy	2182
fGkY9LqzBy6dKrsJ	1837
fI0rk5LL5l6NyCeh	8116
fIBllAKPOXbsQtjA	2111
fIs82n32GIzRGfrQ	1924
fJDvIO1htrlqhbJ4	5023
fJTQmhQSkTOvTJep	7466
fK42C4rF0XKFQSKY	814
fKX19Uj8UMBlvbzH	10726
fKXtnuopkGw5KpsK	1006
fLmkCn3fty9uhE6b	389
fNsY2OMOedj3xFAg	29811
fPReNspdL8f4y20H	2354
fPecLaTfPeHqIUq5	2791
fPgEFWf1hQ2KRShm	1071
fPvZOMqgiExHjj1r	624
fPw8AGa8IprloNyb	928
fRMJgtiXyl81FQGA	38866
fSIIF7pwXrFA7ME1	3422
fSpy94hQqWHSx6fv	8148
fTPE94ZUbrCGbGNf	3391
fTkEiVHjMHUapiAK	2511
fV9BmTl22n3hunyh	699
fV9GFSXx68HnQsg5	1318
fVIdrI2P5FzC0u8h	3992
fVfbgeMZnWC2nd1F	1078
fVmzk2fNNoEro5Kg	18894
fW8ddcjGyQXRLBp0	12125
fX2i1kXSN8sTdXbD	9529
fXmiQTWlLByUmuyU	4700
fYIyNs56MOUyal5x	8714
fZBaU57thQcAqVD0	2965
fZtRkgwruZl0WRgw	16512
faTeT1pHYTh5fn78	683
fb2WH4lJjBiF8uZv	497
fcqqxxck3btykgKT	5405
feL0fkfVqeiMwPUg	3024
fgYkWrzvQJMq0oOf	1683
fgdTT2frIyTbfYFm	1508
fglad5mdYS3Ch6HR	2197
fiElM2mqSyXLx3uX	61855
fioC0far8ppA5yjN	896
fjsQ3dViuKbmTRrd	8185
fnvefnILZGZ7df9A	2613
fobb5Nay2c5gm8PM	8764
fpDpS0apw5zx5cuy	2085
fpd9Uu7k00eWhgFn	2120
fpspvnC1jELCCN1C	23531
fqRphjrDbmNJrjrg	15958
fr7KrwDgI50sFdCt	827
frMavdeEyegQ8Tuq	2353
fs5bNUNfRbgx3DTZ	7285
fs640kJd58UgtiG7	767
ft55w2zxXF1mDBx4	325
ftHI97zQ9JjcQS1X	25536
fvvJw98y0dEn71ye	6263
fwm5WzpDRgfihOrK	16782
fxjNGHsLTWyK6BYg	13517
fyUchDqW0ff1RROj	308
fzEGcxdwTIaHPEx8	12945
fzU3baEbQ1W6mO0s	9606
g1Fkyx0T1Ylcw49Z	662
g1vrvanGM031hi60	1275
g1wuXYFaypUM2JQu	5961
g2Hz5MxDbs3as9yv	3168
g3cve7pqIJEN7G0h	4743
g3wu8wzwF3KOPF0R	3513
g42Ez0hmC2CK3AVS	3047
g45N3sDJgSFWJRqm	6031
g4Jp72CLjpmEDZsA	1502
g69C8ZqlNz4Qtlc2	3721
g6YjjzZHZJrbwRIB	993
g6jxj7UspbIluhtC	2924
g6pL8zWiY2C6xY6p	18800
g919O4r7ucveeBs0	1200
g9V01pFFjJX6BQ2Z	2760
gAya7fuEUI0zdUz0	5485
gB4s1l5AhO7gJKQu	16092
gCJQsoz5c5L7hUEg	6052
gDpwj13dfXhSLmoD	3096
gE39Ms4AoMKpJNGi	1101
gGXAWKuJ0ZTHpcqC	18804
gGvTHJ3CyAa082Dk	1216
gH2sydFqsTPR3rjl	5316
gHtB9J0bpas31al2	13442
gIcXHYZ2imcqY0jc	4302
gJ6U1IkvzLZdZlAy	1897
gKHosWLDavB700UY	4265
gKS6rjzWAUgRRzut	8620
gKiwFYI6YtSXx5tw	6640
gLHk30cSoqtjIpP7	172
gLKB3us6550cKyhh	5694
gMJwS3clbFlH1uKU	3264
gNkoi44qoKruDnpF	10419
gNxuWElThzgfAXYs	7391
gOTEF7cY5P3cbi9A	457
gPsx8rZPCg40IhJI	1485
gQosLtJwjRcO0Os9	3606
gUABhBKNOcQKeEmV	958
gUDMroTJV1dTUljC	3604
gUQdKvNp4JCLM5ku	741
gV4AH4V0cb6kk8j3	11180
gVFyXk2DZflzddkm	1647
gVIMO5EjGXxMJKYx	997
gVJhuTH9OXKYeUk5	273
gVxsDZYVOkROJimY	1870
gX0rgtPnKPOD9qhT	1498
gYIqCYiJHYpjWAst	8636
gYg9E10Os9JfZyc2	66628
gajCqaoxw66rjYUc	2660
gcQ6ogVTJ3f0jJo0	1461
gdDSYNOUn75EqCrd	6426
gdHmkEd0uy5HzhlM	1475
gdTFACvu3MlsAyaR	1396
gdaXlocrVDqmuMhL	8330
ge2bEoUH2W7QRjy2	439
gfdRzL0b7AEnGbW2	2250
gfoJezSqRJ4T5qeQ	4259
gfrKjXPCuwmzobaZ	2276
gfz4Ncky87eiktvs	6106
ggqXwlrKr9xZL0fW	19144
ghNzs3qrnYT24WzB	595
ghvKxPT5Q6AiHuvO	1470
giggjHlusqieNE8L	801
gjKRCenqO9F0nM5B	1313
gmFBqh7nAv05B4zE	3125
gmOFFCzHgS8nLTia	4787
gnWqxI7RAHTycEjV	1452
goyI6FWRisjDzy04	147
gqO5FU3AxdALcTM0	711
gqyDfchba6vWzULe	3103
gtXtinVmiBAM3RRO	1952
guEE7A3XUyFEyJVt	1458
gurWvetupCQwYE83	1118
gvqv3VQhP116WUkE	2940
gwQesBfalyqw1Wdn	2016
gwWNQ3a9xvsmNTSs	1895
gxIjJjjWFe39dmXd	23918
gxfnCpG6JbTDUMLL	6862
gxkL9vbNPaK7aU10	4145
gyg8fW8fmNWq9Oke	3788
gyksZkhnDHmspX1n	55
gzBilUKgHBLjK0Hi	3859
gzMF7lMo0y4tYWS7	6396
h0ICQ49mSTK9IBl6	6588
h0ZoopqNnr1lDtnz	590
h1mUlnHQBfZ54dal	12841
h1oQnNuA5DNWYzPS	365
h21FlpUd06078GAc	1726
h2GfTUVGNRM9KB1h	731
h2ap0A9dSDkFmO8D	20400
h2b5Pi6kMqyAK83G	1332
h2uAyVavFwVFUIsJ	922
h47nxyjyRPFroIaQ	6158
h48f46ZsT9h0Z5Dm	960
h4mPd3NgM10QLXm7	4906
h5MXjql7SV7TxNVl	5193
h5lqRJS8HjAV8P3C	4886
h6UVygOZUZmbO4gX	4827
h7GYSSTpeERvK9aS	44177
h8RCkWOfYJQNTHEt	8140
h8yzKqyETop7gWog	8045
hAkFH1cGy1fLhCUr	831
hBnJ4OeEjJrai86M	11696
hBxPtqcS86sdXygs	1122
hCu2X5Tke9ATZ4uV	3137
hEHmQWJVzjtslsOQ	4919
hEs5nvqUVYHCos28	686
hF82YO6V2KkxdY7z	2758
hFNplnKfNXorAgNV	46435
hFQXgdL4ve2s1GoM	4367
hFyZ5XhMYVw65GN9	668
hFzvNd5gytn9bbla	1861
hGKFUbZw45ZvzQjX	1596
hHEonm0lia20zcDT	2580
hI4CFNNJK4QJ9OT8	11930
hJN5imQj1Fku14t5	1567
hJjpDKqszggha3Gy	3082
hK4UmY97I4ZFlEhx	6214
hK4nzQkS0mPPIdZJ	7434
hLJsmo8X4Z11hVXk	322
hLXlKgHfmO5xE6CJ	3563
hMoLbFgENhtFTrS7	981
hNPII41mRaGZumVx	12233
hNTJFECmHNV4p0QY	685
hNnYYAU2e5zyfLzj	2301
hO8KZadd37HxJQNP	1985
hOG3yVlXxoAfGc2h	8055
hOP3eAh1EyJP52r8	104906
hPH6A2Zx599oJr7P	26581
hQ29AxEdM2IF04F9	3017
hQPX6Sm0Ekynnv7q	896
hR4QXQYDKumawhBj	15501
hSMhEoHkNC5kdNNs	694
hT3SHGXvZN5LPrVg	919
hTkZb9tOsFzfVt7Y	40050
hTztZKpB1r5lnXW7	1397
hUePD79jFD0cBd5x	2743
hUkSGV3tuyDIs0Xy	255
hUxGIGGikar6PGPk	10321
hWP1OD0kv7fJkiRm	40966
hWTT6OpfgVUf7RwI	1455
hY3s6hK768MRgr5E	257
hYDBUkFGT8axnXGa	896
hZ3h3IN7A4hUbeWT	2720
haTjdUlLYh5TRL5A	888
hbE1l46mtXoB2Lac	18302
hbOe1VedTpgatNB5	6391
hcntYe5PN5rLRtwq	2659
hdqSMRXZtNDeDhvb	5356
heTuEiOTD6UFfBfb	1696
hgICGD5MQ0fRxtUp	6894
hhRUBLVhyrWtkJFD	281
hjhAq729TPvXEIs6	7197
hjlwuIhs5zN6hyWF	12356
hk0FIs65TEKZDRaK	4109
hkX5cdNI3VxWKVgR	1995
hlx9KFWlXwwlxk4k	553
hnu9uAB387JODIKE	11583
hpLoxs9H8DbKzytn	343
hq6ofGKCsWAX4XUp	7776
hqNYqK8WPzqxi3ZZ	3105
hr5suNmcaFNQZzdO	751
hrqQvNgRXgJe4jOC	224
hs7nRXleVyUa5Eoz	2304
hsI2T9Or9aptYVy0	9281
htXcR9sSswV2J8qV	4933
htdB7JfZn764zhIS	5498
htmgabdgLy99IU32	1701
htnQ2yXqt3kJf1Qk	2043
htqwrYELLQpry8hQ	3953
huyAHK36kVoVrcuP	977
hvdl0oLbiPV8i6EU	6336
hwM4yvaymUCuH11P	381
hwXJRpxgXr0RfpyV	3633
hwgI8PqqF4QsxQuM	20007
hxGBTxhSf7o6b1fz	21357
hxfmRI5dwYDxDIVk	8784
hz9qp9N5SV955BlM	3207
hzeKGdEgTUl6tR8Y	1581
hzro8A2xxNRBXahj	16281
i0DM2DOvbmy6zrnM	1034
i0SBWFXkQpFQBNJy	15796
i0XN5vff3VKuJQCJ	3577
i12M9m49sUH6RUtF	1081
i1Z8z01ALTZS4MhZ	2158
i2TKUAC4U1cFtSUa	1502
i3Hq3mMS2pL8aWsU	1567
i459yfhYesL3LXEg	383
i4SJJjolN8YH7FGT	2719
i6GDfQmdAYYAqMvx	3301
i6KhSMtOgvrX7KPK	701
i6U6XchrbGcMM0r7	2101
i6eRQgNB2UlIVUSw	32913
i6tUPu5Yxy7pMzAZ	1561
i8smFKIIpeOfPoJ4	1065
iAFMApGXeHf3tyVc	4335
iB4aqqnGw5d3hmq2	3907
iCJ48pYSeCRohDrJ	655
iCd57D4HnnzxSLlI	1516
iDezN0JbIygUjJTf	2523
iDm2mveqE4TZcDx1	2503
iGBVp7u4dKNl0y7U	2874
iGsnwK7uBvqaMR7y	2441
iGt3WRsn3R6QFjrN	6416
iHXAeCblPJNF3DdA	3916
iHtO6QlqAbrqlppr	319
iJIdrFqDnJtRNJoD	749
iJT8r0ZZSZcpo9vZ	1587
iJiHvX8Rn2H1bIjj	4888
iJptF9CGibeMr8Hi	5540
iL41JdAqCd3JmcMo	2286
iMxYDovDk8gxBARq	5252
iNt4naPPL5JpaYZI	5712
iO42ZPnKc8cXr6Ot	408
iOCzDvheUTxtuHae	12241
iPtlPjuXagFWsCaK	11588
iPwlfM8JgRDQK6Zm	15086
iQNA8wgBG3Gmksrl	1782
iQWKwXebf8Fm5OxE	7232
iRBJ4a4wpFlzHVIX	1329
iRgXUtcJJzqYKTDt	8544
iSad3oV9tVAOQvnF	1205
iSnQIziXeRadmWfT	8601
iUKtB0YCXAVOjVyv	7426
iUYqiMB4drsBFgWw	7547
iWUnPj3sfOkRh07x	540
iWnmhvymna7WRdDS	2655
iXg4Apj8F9wnFQOk	19946
iYhQ4UgxaUd0S9kI	948
iYvmwsqhBPJj3VqC	1104
iZC9u57u2O2ZU9Ev	193
ia6MOjJdZLBlbxmP	234
iayvOf5qi7mfuCmC	3978
idF1cH4qAb3AKuAc	19075
ie0YmvAWqreIz0f8	934
ifUXhFwFCJh75YVU	2056
ifZzE5d3PR3NWps8	3518
igGWV2YsNZFjVCDD	361
iiDE169ZjdsoAiiW	108
iiUveYG1BM5KROVd	5094
iikufrfKJAAwTjFv	63689
